93,me,AFFECT_AVG,-0.104224185
94,te,AFFECT_AVG,0.003569956
95,word,AFFECT_AVG,-0.107007383
96,room,AFFECT_AVG,-0.239343193
97,mo,AFFECT_AVG,0.0213752
98,work,AFFECT_AVG,-0.169685499
99,mi,AFFECT_AVG,0.162903083
100,thank you,AFFECT_AVG,0.098292886
101,movies,AFFECT_AVG,0.052025429
102,first time,AFFECT_AVG,-0.055760738
103,ms,AFFECT_AVG,0.049347734
104,mr,AFFECT_AVG,0.041447423
105,my,AFFECT_AVG,-0.018048311
106,my new,AFFECT_AVG,0.116160833
107,to stay,AFFECT_AVG,0.056033064
108,people that,AFFECT_AVG,-0.051450146
109,it's not,AFFECT_AVG,0.078790421
110,give,AFFECT_AVG,0.210992566
111,the snow,AFFECT_AVG,-0.027379429
112,can be,AFFECT_AVG,0.133997299
113,honey,AFFECT_AVG,-0.032465374
114,farmville,AFFECT_AVG,-0.006258873
115,want,AFFECT_AVG,-0.223519559
116,i hope,AFFECT_AVG,0.111387409
117,times,AFFECT_AVG,-0.008435365
118,end,AFFECT_AVG,-0.252979659
119,turn,AFFECT_AVG,0.004425619
120,to keep,AFFECT_AVG,-0.117965414
121,is having,AFFECT_AVG,-0.089241828
122,song,AFFECT_AVG,-0.075902699
123,going to,AFFECT_AVG,0.182347903
124,happy birthday,AFFECT_AVG,-0.180218802
125,how,AFFECT_AVG,-0.089537976
126,amazing,AFFECT_AVG,0.402864035
127,trip to,AFFECT_AVG,-0.167966892
128,answer,AFFECT_AVG,-0.023670684
129,:( (,AFFECT_AVG,-0.108334094
130,beach,AFFECT_AVG,0.143288577
131,pizza,AFFECT_AVG,0.025321782
132,bday,AFFECT_AVG,0.010129336
133,after,AFFECT_AVG,0.094882431
134,wrong,AFFECT_AVG,-0.27006893
135,lay,AFFECT_AVG,0.021458659
136,law,AFFECT_AVG,0.045088279
137,you can,AFFECT_AVG,-0.176362746
138,i hate,AFFECT_AVG,-0.520282861
139,third,AFFECT_AVG,-0.009393101
140,appreciate,AFFECT_AVG,-0.046191018
141,lost,AFFECT_AVG,-0.148438777
142,the middle,AFFECT_AVG,0.000739846
143,green,AFFECT_AVG,0.132108578
144,keeps,AFFECT_AVG,-0.039803833
145,worst,AFFECT_AVG,-0.52906521
146,order,AFFECT_AVG,-0.195115504
147,wind,AFFECT_AVG,0.077879253
148,wine,AFFECT_AVG,0.191864507
149,office,AFFECT_AVG,0.069648639
150,over,AFFECT_AVG,0.08187317
151,fall,AFFECT_AVG,0.021319745
152,guess i,AFFECT_AVG,0.018149447
153,it's time,AFFECT_AVG,-0.031779806
154,are not,AFFECT_AVG,0.075832457
155,so happy,AFFECT_AVG,0.269939679
156,before,AFFECT_AVG,-0.074372156
157,the wind,AFFECT_AVG,0.14597895
158,take it,AFFECT_AVG,-0.072467357
159,fit,AFFECT_AVG,0.09595193
160,somewhere,AFFECT_AVG,-0.018478314
161,my mind,AFFECT_AVG,-0.20198395
162,fix,AFFECT_AVG,-0.141744896
164,writing,AFFECT_AVG,-0.057187689
165,better,AFFECT_AVG,0.20991836
166,most of,AFFECT_AVG,-0.059971175
167,weeks,AFFECT_AVG,-0.008151282
168,then,AFFECT_AVG,0.026596857
169,them,AFFECT_AVG,0.02921199
170,a smile,AFFECT_AVG,-0.033655721
171,to do,AFFECT_AVG,-0.099368915
172,workout,AFFECT_AVG,0.163887847
173,safe,AFFECT_AVG,0.044131534
174,we'll,AFFECT_AVG,0.152873056
175,as your,AFFECT_AVG,-0.02250358
176,break,AFFECT_AVG,-0.066915774
177,band,AFFECT_AVG,0.145227363
178,the lord,AFFECT_AVG,0.113682987
179,is always,AFFECT_AVG,-0.028622513
180,they,AFFECT_AVG,-0.016011856
181,one,AFFECT_AVG,-0.05478718
182,bank,AFFECT_AVG,-0.007455147
183,is finally,AFFECT_AVG,-0.007951347
184,i've been,AFFECT_AVG,0.143458542
185,l,AFFECT_AVG,-0.179639568
186,a lot,AFFECT_AVG,-0.02664221
187,a job,AFFECT_AVG,0.080590329
188,each,AFFECT_AVG,-0.107807691
189,went,AFFECT_AVG,0.050543571
190,side,AFFECT_AVG,-0.08351464
191,mean,AFFECT_AVG,-0.011434507
192,my profile,AFFECT_AVG,0.093578588
193,look at,AFFECT_AVG,-0.002388181
194,forgot,AFFECT_AVG,0.039452956
195,make me,AFFECT_AVG,0.047498593
196,saturday,AFFECT_AVG,0.024804713
197,have a,AFFECT_AVG,-0.008501765
198,driving,AFFECT_AVG,-0.189202395
199,god,AFFECT_AVG,0.15528968
200,they have,AFFECT_AVG,-0.053814033
201,thank u,AFFECT_AVG,0.177388216
202,can't wait,AFFECT_AVG,0.321014272
203,nite,AFFECT_AVG,0.025883302
204,got,AFFECT_AVG,0.063092271
205,the fact,AFFECT_AVG,-0.119882167
206,could be,AFFECT_AVG,-0.083584567
207,turning,AFFECT_AVG,0.016978425
208,the rain,AFFECT_AVG,-0.085160082
209,you're,AFFECT_AVG,-0.087915654
210,given,AFFECT_AVG,-0.065204858
211,free,AFFECT_AVG,0.070391095
212,rain,AFFECT_AVG,-0.173055454
213,does not,AFFECT_AVG,0.071151095
214,wanted,AFFECT_AVG,-0.063652982
215,no more,AFFECT_AVG,-0.07691895
216,ate,AFFECT_AVG,0.053972159
217,starts,AFFECT_AVG,-0.13538799
218,change your,AFFECT_AVG,-0.088275287
219,to tell,AFFECT_AVG,0.123292389
220,messages,AFFECT_AVG,-0.144978232
221,days,AFFECT_AVG,-0.046024571
222,to find,AFFECT_AVG,-0.136402634
223,this year,AFFECT_AVG,0.026550423
224,fuckin,AFFECT_AVG,0.1288593
225,everyone who,AFFECT_AVG,-0.081348574
226,already,AFFECT_AVG,-0.213206337
227,grade,AFFECT_AVG,0.085115751
228,fantasy,AFFECT_AVG,0.016649037
229,:) :),AFFECT_AVG,0.135597657
230,another,AFFECT_AVG,-0.115659293
231,im not,AFFECT_AVG,-0.219069393
232,to change,AFFECT_AVG,0.036626197
233,all those,AFFECT_AVG,0.01124553
234,i saw,AFFECT_AVG,-0.09697717
235,top,AFFECT_AVG,-0.070352695
236,girls,AFFECT_AVG,-0.086770867
237,needed,AFFECT_AVG,0.068630113
238,too,AFFECT_AVG,-0.051789133
239,tom,AFFECT_AVG,0.133185032
240,john,AFFECT_AVG,0.060137576
241,dogs,AFFECT_AVG,0.025398674
242,listen,AFFECT_AVG,0.020643176
243,anyone know,AFFECT_AVG,-0.073380963
244,you know,AFFECT_AVG,0.110971088
245,part of,AFFECT_AVG,0.085296767
246,gym,AFFECT_AVG,0.025541985
247,took,AFFECT_AVG,0.042154245
248,love u,AFFECT_AVG,-0.282150809
249,a little,AFFECT_AVG,-0.130194428
250,live in,AFFECT_AVG,-0.266941351
251,tree,AFFECT_AVG,0.099009432
252,which is,AFFECT_AVG,0.176949226
253,project,AFFECT_AVG,-0.031114934
254,matter,AFFECT_AVG,-0.060789753
255,classes,AFFECT_AVG,0.056029944
256,feeling,AFFECT_AVG,-0.11784221
257,is wondering,AFFECT_AVG,0.024350851
258,a week,AFFECT_AVG,0.066292304
259,of our,AFFECT_AVG,-0.031130183
260,ran,AFFECT_AVG,0.128244538
261,mind,AFFECT_AVG,-0.037073919
262,mine,AFFECT_AVG,0.01557461
263,spent,AFFECT_AVG,-0.08859641
264,talking,AFFECT_AVG,-0.038538405
265,seen,AFFECT_AVG,-0.066108915
266,seem,AFFECT_AVG,-0.072668686
267,my own,AFFECT_AVG,0.05443947
268,strength,AFFECT_AVG,0.169137597
269,please help,AFFECT_AVG,-0.076361457
270,no longer,AFFECT_AVG,-0.063316671
271,-,AFFECT_AVG,-0.050613229
272,snow,AFFECT_AVG,0.048251273
273,talk to,AFFECT_AVG,-0.013379399
274,that was,AFFECT_AVG,0.151974721
275,the rest,AFFECT_AVG,-0.028724252
276,blue,AFFECT_AVG,-0.036087333
277,is going,AFFECT_AVG,0.070935607
278,though,AFFECT_AVG,-0.11361888
279,doin,AFFECT_AVG,0.110482767
280,mouth,AFFECT_AVG,0.024682597
281,wanted to,AFFECT_AVG,-0.035753069
282,letter,AFFECT_AVG,0.093607417
283,i don't,AFFECT_AVG,-0.116842572
284,the sun,AFFECT_AVG,0.087868552
285,3 days,AFFECT_AVG,-0.183627579
286,every one,AFFECT_AVG,0.15095235
287,camp,AFFECT_AVG,0.095914372
288,m,AFFECT_AVG,0.10364639
289,dog,AFFECT_AVG,-0.031505681
290,we are,AFFECT_AVG,-0.233682687
291,some people,AFFECT_AVG,0.076055274
292,yang,AFFECT_AVG,0.000625349
293,to make,AFFECT_AVG,-0.141608218
294,used to,AFFECT_AVG,-0.005454369
295,came,AFFECT_AVG,0.015501985
296,saying,AFFECT_AVG,0.023405172
297,if you,AFFECT_AVG,0.090454942
298,random,AFFECT_AVG,0.041508619
299,ending,AFFECT_AVG,-0.48918875
300,d:,AFFECT_AVG,-0.290952185
301,earth,AFFECT_AVG,0.138494251
302,enjoyed,AFFECT_AVG,0.196965125
303,busy,AFFECT_AVG,0.192615691
304,even if,AFFECT_AVG,0.106845792
305,you want,AFFECT_AVG,-0.029687783
306,the birthday,AFFECT_AVG,0.00010536
307,about,AFFECT_AVG,-0.000908667
308,figure out,AFFECT_AVG,0.146454541
309,folks,AFFECT_AVG,-0.081895602
310,do,AFFECT_AVG,-0.092139273
311,my car,AFFECT_AVG,-0.056322329
312,di,AFFECT_AVG,-0.050919347
313,de,AFFECT_AVG,-0.051731919
314,stop,AFFECT_AVG,-0.090581046
315,da,AFFECT_AVG,-0.0408221
316,don't want,AFFECT_AVG,0.020048191
317,wedding,AFFECT_AVG,0.327327941
318,see how,AFFECT_AVG,0.014688533
319,dr,AFFECT_AVG,0.043837693
320,lmao,AFFECT_AVG,0.235954791
321,bar,AFFECT_AVG,-0.030723675
322,at least,AFFECT_AVG,-0.211235012
323,officially,AFFECT_AVG,0.229512878
324,twice,AFFECT_AVG,-0.027390332
325,bad,AFFECT_AVG,-0.26542557
326,into a,AFFECT_AVG,0.076270738
327,headed,AFFECT_AVG,-0.135983532
328,fair,AFFECT_AVG,-0.177337761
329,new phone,AFFECT_AVG,0.022167863
330,of those,AFFECT_AVG,-0.135417999
331,don't think,AFFECT_AVG,0.053977872
332,decided,AFFECT_AVG,-0.259999238
333,another year,AFFECT_AVG,-0.083040361
334,result,AFFECT_AVG,0.011949288
335,my face,AFFECT_AVG,0.057869253
336,best,AFFECT_AVG,0.363839686
337,said,AFFECT_AVG,0.120794096
338,lots,AFFECT_AVG,0.03522231
339,away,AFFECT_AVG,-0.050685162
340,wait to,AFFECT_AVG,0.170072168
341,there's,AFFECT_AVG,0.003574428
342,hopefully,AFFECT_AVG,0.126959687
343,lazy,AFFECT_AVG,0.068828592
344,men,AFFECT_AVG,0.015620628
345,omg,AFFECT_AVG,0.102713001
346,supposed to,AFFECT_AVG,-0.10627877
347,weak,AFFECT_AVG,0.032681354
348,on our,AFFECT_AVG,0.010809123
349,wear,AFFECT_AVG,0.070856021
350,wtf,AFFECT_AVG,-0.175553377
351,news,AFFECT_AVG,-0.160902772
352,received,AFFECT_AVG,0.053482084
353,country,AFFECT_AVG,-0.020972062
354,ill,AFFECT_AVG,-0.180562397
355,coz,AFFECT_AVG,-0.06266802
356,against,AFFECT_AVG,-0.108286653
357,this world,AFFECT_AVG,-0.078778995
358,we will,AFFECT_AVG,-0.093543914
359,games,AFFECT_AVG,-0.364690476
360,lookin,AFFECT_AVG,-0.126009066
361,com,AFFECT_AVG,-0.061142294
362,asked,AFFECT_AVG,0.013922792
363,tough,AFFECT_AVG,-0.065587335
364,my b-day,AFFECT_AVG,0.022406486
365,had,AFFECT_AVG,-0.043451126
366,2nd,AFFECT_AVG,0.091699335
367,of being,AFFECT_AVG,-0.088673931
368,and then,AFFECT_AVG,0.013589618
369,trust,AFFECT_AVG,-0.173714779
370,speak,AFFECT_AVG,-0.050604437
371,three,AFFECT_AVG,0.088065517
372,been,AFFECT_AVG,0.189501416
373,.,AFFECT_AVG,-0.049606785
374,become a,AFFECT_AVG,-0.052257136
375,beer,AFFECT_AVG,-0.012713168
376,much,AFFECT_AVG,0.099923137
377,miss you,AFFECT_AVG,0.035371497
378,lovely,AFFECT_AVG,0.164863625
379,website,AFFECT_AVG,0.061587218
380,life,AFFECT_AVG,0.361880129
381,relaxing,AFFECT_AVG,0.13367194
382,send me,AFFECT_AVG,0.017125874
383,not sure,AFFECT_AVG,0.049549438
384,sooooo,AFFECT_AVG,-0.048990206
385,how can,AFFECT_AVG,-0.117140777
386,child,AFFECT_AVG,-0.07363364
387,catch,AFFECT_AVG,-0.074346585
388,starting to,AFFECT_AVG,0.021363214
389,chill,AFFECT_AVG,0.162729277
390,has,AFFECT_AVG,0.055982575
391,it's been,AFFECT_AVG,0.013744557
392,because of,AFFECT_AVG,0.202007603
393,air,AFFECT_AVG,0.01411358
394,near,AFFECT_AVG,-0.047954789
395,b-day,AFFECT_AVG,0.129229072
396,has been,AFFECT_AVG,0.099165533
397,voice,AFFECT_AVG,0.002605904
398,k,AFFECT_AVG,-0.049444642
399,the future,AFFECT_AVG,0.025267266
400,iz,AFFECT_AVG,0.083595632
401,played,AFFECT_AVG,0.022662213
402,is,AFFECT_AVG,-0.057176988
403,it,AFFECT_AVG,-0.04263138
404,shame,AFFECT_AVG,-0.116918681
405,cant,AFFECT_AVG,-0.261772805
406,im,AFFECT_AVG,-0.039032341
407,in,AFFECT_AVG,0.018076492
408,id,AFFECT_AVG,0.004389571
409,if,AFFECT_AVG,-0.027081933
410,the hospital,AFFECT_AVG,-0.16184772
411,have some,AFFECT_AVG,0.051955602
412,things,AFFECT_AVG,0.007925297
413,make,AFFECT_AVG,0.015561309
414,babies,AFFECT_AVG,-0.042062779
415,hang,AFFECT_AVG,0.061841947
416,evil,AFFECT_AVG,-0.018365078
417,hand,AFFECT_AVG,-0.070862927
418,people are,AFFECT_AVG,-0.063515048
419,thoughts,AFFECT_AVG,0.013536526
420,kid,AFFECT_AVG,-0.04850531
421,done with,AFFECT_AVG,-0.150397984
422,kept,AFFECT_AVG,-0.018020259
423,congrats,AFFECT_AVG,-0.029899857
424,suffering,AFFECT_AVG,0.070631701
425,tho,AFFECT_AVG,-0.001163353
426,greatest,AFFECT_AVG,0.197609753
427,mother,AFFECT_AVG,-0.034543166
428,hearts,AFFECT_AVG,0.051881179
429,the,AFFECT_AVG,-0.043037831
430,yours,AFFECT_AVG,-0.060011306
431,tha,AFFECT_AVG,0.087384027
432,left,AFFECT_AVG,-0.302073529
433,just,AFFECT_AVG,-0.037359476
434,yea,AFFECT_AVG,-0.038243776
435,laptop,AFFECT_AVG,-0.103251874
436,sleepy,AFFECT_AVG,0.054801396
437,thanks,AFFECT_AVG,0.325539874
438,human,AFFECT_AVG,0.022770451
439,yes,AFFECT_AVG,0.227535109
440,yet,AFFECT_AVG,-0.24362961
441,repost,AFFECT_AVG,0.015175699
442,hai,AFFECT_AVG,-0.074608591
443,in front,AFFECT_AVG,0.005967744
444,josh,AFFECT_AVG,0.141767133
445,a while,AFFECT_AVG,0.126887604
446,shout,AFFECT_AVG,0.154010193
447,so tired,AFFECT_AVG,-0.109646878
448,board,AFFECT_AVG,-0.147330102
449,easy,AFFECT_AVG,-0.026746232
450,save,AFFECT_AVG,-0.090258692
451,gave,AFFECT_AVG,0.053302155
452,good day,AFFECT_AVG,0.050916299
453,possible,AFFECT_AVG,0.006015559
454,the morning,AFFECT_AVG,0.011022248
455,judge,AFFECT_AVG,-0.121089196
456,had an,AFFECT_AVG,-0.010465795
457,dreams,AFFECT_AVG,0.227219293
458,gift,AFFECT_AVG,-0.077792874
459,all day,AFFECT_AVG,0.000438534
460,thanks everyone,AFFECT_AVG,-0.148211812
461,profile picture,AFFECT_AVG,-0.063963691
462,~ ~,AFFECT_AVG,0.012272362
463,steps,AFFECT_AVG,0.065678079
464,night,AFFECT_AVG,0.173752312
465,my mom,AFFECT_AVG,-0.080556978
466,go out,AFFECT_AVG,-0.102698136
467,i had,AFFECT_AVG,0.22439289
468,right,AFFECT_AVG,-0.052032744
469,old,AFFECT_AVG,-0.026309384
470,deal,AFFECT_AVG,0.014216819
471,people,AFFECT_AVG,0.004861973
472,understand,AFFECT_AVG,0.043053905
473,dead,AFFECT_AVG,-0.186192012
474,born,AFFECT_AVG,0.26674296
475,dear,AFFECT_AVG,0.063356809
476,today was,AFFECT_AVG,0.107029156
477,for,AFFECT_AVG,0.070332224
478,/,AFFECT_AVG,-0.238321136
479,great time,AFFECT_AVG,0.065890054
480,everything,AFFECT_AVG,0.232656674
481,you guys,AFFECT_AVG,0.22094291
482,christmas,AFFECT_AVG,0.288743296
483,go home,AFFECT_AVG,-0.114736318
484,u all,AFFECT_AVG,0.026555309
485,my phone,AFFECT_AVG,0.102304767
486,knew,AFFECT_AVG,-0.132853189
487,what would,AFFECT_AVG,0.01436753
488,burn,AFFECT_AVG,0.099663405
489,plz,AFFECT_AVG,-0.039571081
490,hard to,AFFECT_AVG,-0.199264735
491,it makes,AFFECT_AVG,-0.105797811
492,post,AFFECT_AVG,0.048307952
493,super,AFFECT_AVG,-0.072929922
494,#NAME?,AFFECT_AVG,0.166341542
495,months,AFFECT_AVG,-0.116892488
496,o,AFFECT_AVG,0.098875822
497,be home,AFFECT_AVG,0.126857311
498,dinner,AFFECT_AVG,0.150552219
499,high school,AFFECT_AVG,-0.033731959
500,plus,AFFECT_AVG,-0.00057976
501,afternoon,AFFECT_AVG,0.096485613
502,i am,AFFECT_AVG,0.108048139
503,match,AFFECT_AVG,0.080393858
504,whats,AFFECT_AVG,-0.040797043
505,i guess,AFFECT_AVG,-0.060425967
506,soo,AFFECT_AVG,0.168076352
507,son,AFFECT_AVG,-0.107358704
508,down,AFFECT_AVG,-0.159571718
509,lies,AFFECT_AVG,-0.227535737
510,glad to,AFFECT_AVG,0.043992227
511,i didn't,AFFECT_AVG,-0.113652561
512,support,AFFECT_AVG,0.001793536
513,fight,AFFECT_AVG,-0.073867135
514,stuck,AFFECT_AVG,-0.048421612
515,* *,AFFECT_AVG,-0.149032933
516,way,AFFECT_AVG,-0.101856227
517,one of,AFFECT_AVG,0.090793764
518,music,AFFECT_AVG,0.175282703
519,wat,AFFECT_AVG,-0.050865018
520,was,AFFECT_AVG,0.110288263
521,war,AFFECT_AVG,-0.123760852
522,happy,AFFECT_AVG,0.589454063
523,head,AFFECT_AVG,-0.137473636
524,form,AFFECT_AVG,0.017360924
525,of them,AFFECT_AVG,-0.289965712
526,how long,AFFECT_AVG,0.073320927
527,hours of,AFFECT_AVG,-0.124895604
528,heat,AFFECT_AVG,-0.06793918
529,hear,AFFECT_AVG,-0.218207937
530,on facebook,AFFECT_AVG,0.018904578
531,TRUE,AFFECT_AVG,0.132802837
532,a bitch,AFFECT_AVG,-0.144867215
533,like this,AFFECT_AVG,-0.029994544
534,away from,AFFECT_AVG,0.037474019
535,come back,AFFECT_AVG,-0.020927242
536,inside,AFFECT_AVG,-0.15249036
537,until,AFFECT_AVG,0.127851683
538,daddy,AFFECT_AVG,0.118027891
539,everyone for,AFFECT_AVG,-0.030131612
540,proud,AFFECT_AVG,0.081079629
541,it was,AFFECT_AVG,0.215342869
542,life is,AFFECT_AVG,-0.231179636
543,drive,AFFECT_AVG,0.088794281
544,prayer,AFFECT_AVG,-0.021364084
545,trip,AFFECT_AVG,0.015138382
546,shit,AFFECT_AVG,0.010358826
547,ni,AFFECT_AVG,-0.087552706
548,i wonder,AFFECT_AVG,0.156330811
549,dying,AFFECT_AVG,-0.166126414
550,floor,AFFECT_AVG,-0.13255425
551,na,AFFECT_AVG,-0.051155148
552,when,AFFECT_AVG,-0.043573155
553,ng,AFFECT_AVG,-0.039592074
554,til,AFFECT_AVG,0.061522006
555,test,AFFECT_AVG,-0.088805552
556,out of,AFFECT_AVG,-0.143927597
557,roll,AFFECT_AVG,-0.025357706
558,picture,AFFECT_AVG,-0.056925172
559,sick of,AFFECT_AVG,-0.254893764
560,felt,AFFECT_AVG,0.235410141
561,update,AFFECT_AVG,0.009594554
562,let's,AFFECT_AVG,0.185280115
563,fell,AFFECT_AVG,-0.158519652
564,get ready,AFFECT_AVG,-0.031609942
565,weekend,AFFECT_AVG,0.319268091
566,died,AFFECT_AVG,-0.203502045
567,faster,AFFECT_AVG,-0.028140152
568,glass,AFFECT_AVG,-0.033302583
569,together,AFFECT_AVG,0.047441383
570,my friends,AFFECT_AVG,-0.257239423
571,teeth,AFFECT_AVG,-0.05310149
572,will never,AFFECT_AVG,-0.438078483
573,serious,AFFECT_AVG,-0.013501621
574,we need,AFFECT_AVG,0.106129856
575,:/,AFFECT_AVG,-0.382531336
576,:(,AFFECT_AVG,-0.976247904
577,:),AFFECT_AVG,0.903175378
578,dance,AFFECT_AVG,-0.022941941
579,to everyone,AFFECT_AVG,-0.088446675
580,"okay ",AFFECT_AVG,0.161138987
581,comments,AFFECT_AVG,-0.042573116
582,know that,AFFECT_AVG,0.146313705
583,battle,AFFECT_AVG,-0.039936932
584,ask me,AFFECT_AVG,-0.118933854
585,to put,AFFECT_AVG,0.115454996
586,my little,AFFECT_AVG,0.019768889
587,long time,AFFECT_AVG,0.079977451
588,yummy,AFFECT_AVG,0.077336284
589,father,AFFECT_AVG,-0.210002685
590,0,AFFECT_AVG,-0.0401541
591,finally,AFFECT_AVG,0.317282918
592,the first,AFFECT_AVG,-0.098071938
593,will not,AFFECT_AVG,0.057762791
594,miss my,AFFECT_AVG,-0.11007955
595,:d,AFFECT_AVG,0.63952784
596,she was,AFFECT_AVG,-0.01028666
597,choice,AFFECT_AVG,0.01546978
598,vegas,AFFECT_AVG,0.047353097
599,ma,AFFECT_AVG,0.085451024
600,blast,AFFECT_AVG,0.213918277
601,:p,AFFECT_AVG,0.196748541
602,to show,AFFECT_AVG,0.071868134
603,minute,AFFECT_AVG,-0.20700061
604,cool,AFFECT_AVG,0.111497259
605,i can't,AFFECT_AVG,-0.28207179
606,din,AFFECT_AVG,-0.014838077
607,so excited,AFFECT_AVG,0.238466868
608,level,AFFECT_AVG,0.06691965
609,did,AFFECT_AVG,0.086464676
610,turns,AFFECT_AVG,0.119564882
611,peeps,AFFECT_AVG,-0.014705562
612,brother,AFFECT_AVG,-0.1085768
613,worth it,AFFECT_AVG,0.117451357
614,leave,AFFECT_AVG,-0.103986452
615,p,AFFECT_AVG,-0.136020373
616,soooo,AFFECT_AVG,0.041949988
617,team,AFFECT_AVG,-0.013644798
618,quick,AFFECT_AVG,-0.035124026
619,guy,AFFECT_AVG,-0.035467002
620,round,AFFECT_AVG,0.054823634
621,yall,AFFECT_AVG,-0.011303236
622,dis,AFFECT_AVG,0.005486746
623,brave,AFFECT_AVG,0.0270535
624,says,AFFECT_AVG,0.020329073
625,sigh,AFFECT_AVG,-0.142956893
626,only one,AFFECT_AVG,-0.130478679
627,waiting for,AFFECT_AVG,0.062533391
628,your mind,AFFECT_AVG,0.038394745
629,run,AFFECT_AVG,0.059491716
630,chicken,AFFECT_AVG,-0.01614064
631,drinks,AFFECT_AVG,-0.024404778
632,goes,AFFECT_AVG,0.074856579
633,falling,AFFECT_AVG,-0.022959998
634,filled,AFFECT_AVG,-0.147715933
635,v,AFFECT_AVG,0.084307657
636,for us,AFFECT_AVG,0.053413623
637,water,AFFECT_AVG,-0.0776745
638,woot,AFFECT_AVG,0.094304991
639,there was,AFFECT_AVG,-0.030148055
640,just finished,AFFECT_AVG,-0.024654954
641,alone,AFFECT_AVG,-0.212167329
642,[,AFFECT_AVG,-0.020758714
643,change,AFFECT_AVG,0.037604472
644,wait,AFFECT_AVG,0.316987015
645,box,AFFECT_AVG,0.066819637
646,boy,AFFECT_AVG,0.001324839
647,a wonderful,AFFECT_AVG,0.191887053
648,so much,AFFECT_AVG,0.149855133
